launch_ts;ax;ay;az;alti;;483.3855
32113;-496;864;-80;435.7797;;
32129;-496;848;-96;435.8668;;
32145;-496;848;-96;435.8668;;
32163;-496;880;-96;435.8668;;
32181;-480;880;-64;435.8668;;
32204;-480;864;-64;435.8668;;
32223;-480;864;-80;435.954;;
32240;-480;880;-80;435.8668;;
32273;-496;864;-80;435.8668;;
32289;-496;864;-80;435.8668;;
32301;-480;896;-80;435.8668;;
32325;-480;864;-80;435.8668;;
32343;-496;896;-80;435.8668;;
32361;-480;880;-64;435.954;;
32384;-496;864;-80;435.954;;
32402;-496;896;-80;435.8668;;
32421;-480;880;-80;435.8668;;
32457;-496;880;-96;435.8668;;
32473;-496;880;-96;435.7797;;
32489;-496;880;-64;436.0413;;
32505;-480;864;-64;436.0413;;
32522;-480;864;-64;436.0413;;
32541;-480;896;-64;436.2156;;
32564;-480;864;-64;435.954;;
32582;-480;880;-80;436.0413;;
32601;-496;880;-80;435.954;;
32637;-496;880;-80;435.954;;
32653;-512;912;-32;435.8668;;
32671;-464;816;-80;435.954;;
32685;-480;864;-64;435.954;;
32703;-496;912;-80;435.954;;
32720;-496;912;-80;435.954;;
32745;-432;576;-128;435.8668;;
32763;-432;576;-128;435.8668;;
32781;-496;848;-48;435.8668;;
32817;-496;1024;-64;435.954;;
32833;-480;1024;-128;435.8668;;
32849;-544;960;-192;435.8668;;
32865;-544;960;-192;435.8668;;
32883;-736;960;-224;435.8668;;
32901;-720;960;-224;435.8668;;
32924;-848;1072;-160;435.6951;;
32943;-784;992;-192;435.6951;;
32961;-752;944;-64;435.6951;;
32997;-1008;1024;-80;435.7797;;
33009;-1008;1024;-80;435.8668;;
33024;-928;1008;-96;435.8668;;
33044;-848;928;-112;435.8668;;
33063;-992;960;48;435.8668;;
33081;-1056;1104;96;435.8668;;
33105;-944;1088;0;435.8668;;
33122;-848;992;-64;435.8668;;
33141;-960;928;32;435.8668;;
33177;-1056;1008;176;435.8668;;
33193;-1056;1008;176;435.8668;;
33208;-928;960;192;435.954;;
33224;-912;848;128;435.954;;
33242;-944;736;176;436.0413;;
33261;-944;688;304;436.1284;;
33285;-1008;672;288;436.1284;;
33302;-880;624;368;436.3874;;
33320;-688;624;400;436.3874;;
33461;-64;592;736;436.649;;
33478;32;640;720;436.5618;;
33493;48;720;768;436.5618;;
33509;32;640;784;436.5618;;
33525;144;480;624;436.4746;;
33541;144;480;624;436.5618;;
33557;368;448;720;436.4746;;
33573;432;464;752;436.4746;;
33585;432;464;752;436.5618;;
33597;400;512;848;436.5618;;
33632;368;272;608;436.649;;
33646;368;272;608;436.649;;
33661;480;272;640;436.649;;
33677;464;288;672;436.7362;;
33693;432;304;752;436.7362;;
33709;432;304;752;436.649;;
33725;352;224;736;436.649;;
33741;336;224;688;436.649;;
33757;416;224;608;436.649;;
33781;448;224;656;436.649;;
33805;416;240;688;436.649;;
33821;352;224;704;436.649;;
33836;400;160;656;436.649;;
33850;400;160;656;436.7362;;
33865;464;192;736;436.7362;;
33885;480;272;864;436.8234;;
33902;544;272;944;436.7362;;
33921;512;240;928;436.7362;;
33945;544;176;848;436.8234;;
33981;528;96;880;436.8234;;
33993;528;96;880;436.9105;;
34008;544;32;848;436.9105;;
34022;576;16;752;436.9105;;
34040;560;-48;704;436.9105;;
34064;560;-64;736;437.0823;;
34083;560;-128;800;437.0823;;
34101;576;-176;736;437.1695;;
34125;592;-176;704;437.1695;;
34142;576;-240;736;437.1695;;
34177;528;-288;784;437.1695;;
34193;496;-224;768;437.1695;;
34208;496;-208;768;437.1695;;
34222;496;-208;768;437.1695;;
34245;448;-112;688;437.1695;;
34264;448;-112;688;437.1695;;
34281;432;-96;704;437.1695;;
34304;416;-112;736;437.1695;;
34323;432;-96;720;437.1695;;
34361;416;-64;640;437.1695;;
34377;352;-144;592;437.1695;;
34389;288;-240;608;437.1695;;
34405;288;-240;608;437.1695;;
34425;256;-272;656;437.1695;;
34442;208;-320;752;437.1695;;
34461;224;-304;784;437.1695;;
34484;144;-336;784;437.1695;;
34503;128;-320;832;437.1695;;
34541;176;-176;912;437.3439;;
34557;176;-160;912;437.3439;;
34569;176;-160;912;437.3439;;
34581;144;-160;928;437.3439;;
34605;80;-128;960;437.3439;;
34623;96;-112;944;437.3439;;
34640;160;-96;912;437.3439;;
34665;128;-64;960;437.3439;;
34683;96;-16;976;437.4311;;
34721;0;-16;944;437.3439;;
34738;16;-48;832;437.3439;;
34753;16;-48;832;437.3439;;
34769;16;-32;864;437.3439;;
34785;-32;-48;1008;437.3439;;
34802;-64;-16;1040;437.2567;;
34821;-80;0;944;437.2567;;
34844;-32;16;928;437.2567;;
34863;-16;96;960;437.2567;;
34881;-16;96;960;437.2567;;
34917;-16;160;1024;437.2567;;
34933;-32;96;896;437.1695;;
34948;0;32;832;437.1695;;
34964;32;16;832;437.1695;;
34982;32;16;832;437.2567;;
35000;32;48;912;437.2567;;
35024;16;48;944;437.2567;;
35042;48;48;944;437.2567;;
35061;80;80;960;437.2567;;
35084;128;96;1024;437.2567;;
35121;64;32;1024;437.2567;;
35133;0;-32;944;437.2567;;
35145;0;-32;944;437.2567;;
35163;-48;-80;928;437.1695;;
35181;-32;-32;1056;437.1695;;
35204;64;0;1136;437.1695;;
35222;112;32;1216;437.1695;;
35242;48;0;1200;437.1695;;
35264;-48;-16;1216;437.1695;;
35282;-64;48;1328;437.1695;;
35317;32;160;1392;437.1695;;
35333;32;160;1392;437.0823;;
35349;80;160;1296;437.0823;;
35362;32;144;1168;437.0823;;
35385;16;112;1024;436.9951;;
35402;-48;64;880;437.0823;;
35420;-32;32;752;437.3439;;
35444;32;-80;768;437.3439;;
35462;48;-16;656;436.9951;;
35480;96;-80;672;436.9951;;
35512;112;-32;640;436.9951;;
35526;128;-32;656;436.9951;;
35541;112;16;672;436.9951;;
35564;112;-112;832;436.9951;;
35582;128;-16;848;437.1695;;
35600;128;-16;848;437.2567;;
35626;64;-16;832;437.2567;;
35642;80;-16;832;437.0823;;
35660;80;-16;832;437.1695;;
35697;16;-16;992;437.4311;;
35709;-16;32;1136;437.3439;;
35725;-48;48;1200;437.3439;;
35745;-112;64;1152;437.5183;;
35762;-112;64;1152;437.4311;;
35781;-96;0;1232;437.5183;;
35805;-16;-32;1264;437.5183;;
35822;16;0;1344;437.3439;;
35841;32;64;1280;437.5183;;
35864;0;192;1104;437.6029;;
35897;-32;176;1008;437.4311;;
35913;-16;112;1008;437.5183;;
35928;-16;112;1008;437.5183;;
35942;0;16;896;437.5183;;
35961;16;-64;768;437.1695;;
35984;-48;-48;736;437.2567;;
36003;-16;-48;720;437.2567;;
36021;16;-96;624;437.3439;;
36044;80;-112;560;437.3439;;
36080;144;-144;672;437.3439;;
36094;144;-144;672;437.3439;;
36109;144;-128;720;437.3439;;
36125;144;-96;768;437.1695;;
36141;192;-112;832;437.1695;;
36164;192;-144;960;437.1695;;
36182;144;-160;1008;437.1695;;
36201;96;-128;1040;437.1695;;
36225;32;-112;1024;437.1695;;
36249;16;-96;960;437.1695;;
36273;16;-16;1056;437.2567;;
36285;32;48;1216;437.2567;;
36303;80;64;1328;437.2567;;
36321;96;48;1344;437.2567;;
36344;-16;96;1328;437.2567;;
36364;-96;160;1504;437.1695;;
36381;-96;160;1504;437.4311;;
36404;208;432;1520;437.1695;;
36423;208;432;1520;437.1695;;
36572;176;336;960;437.1695;;
36586;176;336;960;437.1695;;
36601;160;240;832;437.2567;;
36617;160;176;688;437.2567;;
36633;112;176;656;437.1695;;
36645;112;176;656;437.1695;;
36657;80;176;624;437.1695;;
36669;80;176;624;437.1695;;
36681;96;208;608;437.1695;;
36693;144;208;560;437.1695;;
36725;96;176;576;437.0823;;
36741;48;160;592;437.0823;;
36756;0;160;608;437.0823;;
36770;0;160;608;437.0823;;
36785;-32;144;576;437.0823;;
36802;-48;112;656;437.0823;;
36824;-112;176;768;437.0823;;
36842;-144;192;864;437.0823;;
36860;-144;176;976;437.1695;;
36897;-208;304;1504;437.3439;;
36914;-208;304;1504;437.3439;;
36929;-368;480;1568;437.3439;;
36945;-480;384;1392;437.3439;;
36963;-496;208;1248;437.3439;;
36981;-464;96;1168;437.3439;;
37004;-384;80;1168;437.3439;;
37022;-352;176;1088;437.2567;;
37041;-304;288;1088;437.2567;;
37081;-272;336;992;437.2567;;
37097;-192;272;896;437.2567;;
37113;-208;208;816;437.2567;;
37125;-208;128;768;437.2567;;
37144;-208;48;704;437.2567;;
37161;-208;48;704;437.3439;;
37184;-144;-16;528;437.3439;;
37202;-144;-16;528;437.3439;;
37220;-64;-16;480;437.3439;;
37258;-48;32;576;437.3439;;
37273;-64;-16;640;437.3439;;
37289;-32;-96;624;437.4311;;
37305;-32;-96;624;437.4311;;
37322;-48;-144;672;437.4311;;
37340;-80;-96;752;437.5183;;
37364;-48;-80;848;437.3439;;
37382;-32;-48;960;437.4311;;
37400;-16;0;1024;437.2567;;
37424;-32;0;1008;437.3439;;
37461;-32;80;1328;437.3439;;
37477;-48;112;1456;437.3439;;
37493;-144;160;1488;437.1695;;
37509;-144;160;1488;437.1695;;
37521;-192;320;1456;437.2567;;
37545;-144;528;1488;437.1695;;
37563;-80;672;1376;437.1695;;
37581;-16;736;1280;437.2567;;
37604;-32;736;1248;437.1695;;
37641;-80;624;1120;437.1695;;
37653;-80;624;1120;437.2567;;
37665;-80;528;1056;437.2567;;
37683;-80;448;960;437.3439;;
37701;-96;384;912;437.3439;;
37725;-96;352;832;437.0823;;
37743;-128;256;656;437.0823;;
37760;-32;208;608;436.9951;;
37784;96;192;496;436.9951;;
37821;80;192;544;437.0823;;
37837;16;224;608;437.0823;;
37853;-80;176;640;437.0823;;
37869;-96;144;624;437.0823;;
37885;-80;144;640;437.0823;;
37905;-96;192;720;437.1695;;
37922;-96;192;720;436.9951;;
37940;-128;240;800;437.1695;;
37964;-208;320;928;437.1695;;
37982;-256;384;1024;437.1695;;
38017;-240;304;1088;437.1695;;
38033;-352;352;1168;437.1695;;
38049;-480;320;1328;437.1695;;
38065;-480;320;1328;437.1695;;
38085;-496;304;1312;437.1695;;
38102;-304;256;1248;437.1695;;
38121;-224;224;1168;437.2567;;
38144;-192;224;1072;437.2567;;
38163;-240;304;1024;437.2567;;
38198;-240;432;1008;437.1695;;
38213;-160;384;960;437.1695;;
38229;-160;384;960;437.1695;;
38241;-80;240;944;436.9951;;
38265;-112;96;944;437.1695;;
38283;-160;32;896;437.1695;;
38301;-112;-16;784;437.1695;;
38325;16;0;720;437.1695;;
38343;96;0;704;437.1695;;
38380;144;32;768;437.1695;;
38394;144;32;768;436.9951;;
38409;160;16;832;437.1695;;
38425;160;0;848;437.1695;;
38445;96;0;880;437.1695;;
38464;32;0;960;437.2567;;
38481;0;0;1008;437.3439;;
38504;16;32;1024;437.2567;;
38523;16;32;1072;437.3439;;
38541;16;32;1072;437.2567;;
38577;-16;64;1136;437.3439;;
38589;48;64;1248;437.3439;;
38601;48;64;1248;437.3439;;
38624;32;128;1312;437.3439;;
38644;32;128;1312;437.3439;;
38661;16;160;1280;437.3439;;
38684;64;272;1312;437.2567;;
38703;96;448;1344;437.2567;;
38721;144;576;1376;437.2567;;
38744;144;592;1328;437.2567;;
38781;48;512;1120;437.1695;;
38797;-16;400;1056;437.1695;;
38813;-32;256;960;437.1695;;
38829;-32;256;960;437.1695;;
38841;-96;208;880;437.1695;;
38864;-80;160;768;437.3439;;
38882;-64;160;672;437.1695;;
38900;-64;128;656;437.4311;;
38925;-80;144;640;437.2567;;
38960;-144;96;576;437.4311;;
38974;-128;96;656;437.4311;;
38989;-128;96;656;437.3439;;
39006;-128;80;688;437.3439;;
39021;-160;112;688;437.3439;;
39044;-192;160;688;437.3439;;
39062;-192;256;848;437.3439;;
39080;-160;352;992;437.3439;;
39105;-112;368;1056;437.3439;;
39140;-192;160;1152;437.4311;;
39154;-192;160;1152;437.4311;;
39169;-288;176;1200;437.4311;;
39185;-352;208;1200;437.4311;;
39201;-240;128;1216;437.4311;;
39224;-144;32;1152;437.4311;;
39242;-128;16;1056;437.4311;;
39260;-128;16;1056;437.4311;;
39284;-144;208;944;437.4311;;
39321;-96;352;992;437.4311;;
39337;-48;384;1008;437.4311;;
39353;16;288;992;437.4311;;
39369;32;192;960;437.3439;;
39385;-16;48;928;437.3439;;
39404;-16;48;928;437.3439;;
39422;-64;32;832;437.2567;;
39440;-80;16;752;437.2567;;
39464;-64;16;704;437.2567;;
39482;-32;16;688;437.2567;;
39621;32;0;1088;437.4311;;
39637;160;16;1072;437.4311;;
39653;192;64;1120;437.4311;;
39668;192;64;1120;437.4311;;
39682;144;128;1184;437.4311;;
39697;144;112;1248;437.3439;;
39714;224;32;1264;437.3439;;
39729;224;32;1264;437.4311;;
39745;256;64;1248;437.4311;;
39769;224;80;1168;437.4311;;
39793;192;144;1216;437.3439;;
39809;224;320;1296;437.3439;;
39825;256;496;1312;437.3439;;
39837;256;576;1232;437.2567;;
39853;256;576;1232;437.2567;;
39868;176;544;1120;437.3439;;
39886;16;528;1104;437.2567;;
39902;-16;496;1120;437.4311;;
39921;-32;464;1120;437.1695;;
39953;-80;400;1104;437.3439;;
39969;-176;368;1056;437.3439;;
39984;-192;320;912;437.3439;;
40005;-160;256;816;437.3439;;
40024;-80;272;752;437.2567;;
40041;-80;272;752;437.2567;;
40064;0;224;656;437.2567;;
40083;0;224;656;437.2567;;
40100;16;192;656;437.1695;;
40137;48;144;672;437.2567;;
40153;48;208;704;437.1695;;
40169;16;224;736;437.1695;;
40185;16;224;736;437.1695;;
40202;16;304;768;437.1695;;
40221;16;320;896;437.1695;;
40244;-32;304;912;437.2567;;
40262;-80;208;896;437.2567;;
40280;-128;176;992;437.2567;;
40304;-208;224;1152;437.1695;;
40341;-208;256;1424;437.1695;;
40356;-112;192;1424;437.1695;;
40370;-112;192;1424;437.1695;;
40385;-144;160;1264;437.1695;;
40402;-176;320;1152;437.1695;;
40424;-224;464;1152;437.1695;;
40442;-224;448;1152;437.1695;;
40460;-160;304;1056;437.3439;;
40485;-128;160;992;437.2567;;
40517;-128;0;848;437.1695;;
40533;-128;0;848;437.1695;;
40545;-96;-64;784;437.1695;;
40562;0;-96;704;437.1695;;
40580;112;-128;672;437.1695;;
40604;224;-96;688;437.1695;;
40622;208;-96;720;437.1695;;
40640;160;-64;768;437.1695;;
40664;112;-16;816;437.1695;;
40701;80;0;928;437.1695;;
40714;80;0;928;437.1695;;
40729;64;32;992;437.1695;;
40745;32;48;1024;437.1695;;
40761;32;48;1024;437.1695;;
40784;128;96;1040;437.1695;;
40803;128;96;1152;437.2567;;
40821;128;96;1152;437.2567;;
40844;-32;16;1248;437.2567;;
40862;-32;16;1248;437.2567;;
40901;0;176;1488;437.2567;;
40917;48;416;1632;437.3439;;
40932;96;496;1504;437.3439;;
40946;96;496;1504;437.3439;;
40965;32;496;1392;437.4311;;
40983;-48;448;1344;437.4311;;
41001;-96;480;1248;437.6029;;
41024;-112;496;1152;437.5183;;
41044;-112;480;1072;437.5183;;
41081;0;368;768;437.6029;;
41098;16;288;608;437.3439;;
41113;16;240;512;437.69;;
41129;16;240;512;437.4311;;
41145;-48;160;480;437.69;;
41162;-48;64;400;437.4311;;
41180;-48;16;416;437.4311;;
41205;32;32;528;437.6029;;
41223;112;32;640;437.5183;;
41241;144;0;768;437.4311;;
41277;96;112;1072;437.4311;;
41293;96;112;1072;437.4311;;
41309;96;208;1168;437.4311;;
41325;48;288;1248;437.4311;;
41343;32;272;1328;437.4311;;
41361;80;256;1472;437.3439;;
41384;-16;256;1520;437.3439;;
41402;-144;240;1472;437.3439;;
41421;-208;176;1360;437.4311;;
41444;-160;128;1280;437.4311;;
41477;-32;96;1104;437.4311;;
41493;0;48;912;437.4311;;
41509;-32;0;848;437.4311;;
41524;-16;80;864;437.3439;;
41540;-16;80;864;437.3439;;
41564;32;96;880;437.4311;;
41583;32;96;880;437.4311;;
41601;80;-16;880;437.4311;;
41624;48;-128;880;437.3439;;
41643;48;-240;736;437.3439;;
41676;176;-208;544;437.2567;;
41690;272;-176;576;437.2567;;
41705;272;-176;576;437.2567;;
41722;352;-160;544;437.2567;;
41744;368;-208;480;437.6029;;
41762;496;-192;480;437.6029;;
41780;448;-192;624;437.6029;;
41805;336;-192;640;437.6029;;
41823;288;-160;912;437.5183;;
41856;0;-48;1056;437.5183;;
41870;0;-48;1056;437.4311;;
41885;-64;-160;1088;437.5183;;
41902;-32;-176;1168;437.4311;;
41924;16;-208;1392;437.4311;;
41942;0;-240;1632;437.4311;;
41960;-80;-240;1632;437.4311;;
41985;-112;-224;1776;437.3439;;
42002;64;-80;1904;437.3439;;
42041;288;160;1696;437.3439;;
42057;288;160;1696;437.3439;;
42073;272;128;1536;437.4311;;
42089;352;112;1408;437.4311;;
42105;384;96;1248;437.4311;;
42122;304;112;1168;437.4311;;
42140;224;176;1008;437.4311;;
42164;64;128;160;437.3439;;
42183;48;128;64;437.4311;;
42221;64;48;0;437.4311;;
42237;1008;-912;336;437.4311;;
42249;224;-32;96;437.5183;;
42262;224;-32;96;437.5183;;
42285;192;-480;496;437.5183;;
42302;192;-480;496;437.5183;;
42321;304;-80;880;437.5183;;
42344;0;-288;368;437.7772;;
42364;48;-176;352;437.7772;;
42381;80;-384;656;437.6029;;
42417;16;-336;880;437.6029;;
42433;-96;-320;912;437.6029;;
42449;-176;-320;912;437.2567;;
42465;-176;-320;912;437.2567;;
42483;0;-176;1104;437.2567;;
42501;32;-64;960;437.2567;;
42524;112;-16;1232;437.4311;;
42543;192;-16;1328;437.1695;;
42561;240;32;1408;437.4311;;
42709;576;-224;1008;437.4311;;
42725;560;-176;1088;437.4311;;
42740;480;-224;928;437.5183;;
42754;480;-224;928;437.4311;;
42769;384;-368;896;437.4311;;
42785;176;-384;880;437.4311;;
42801;-16;-448;864;437.4311;;
42813;-16;-448;864;437.4311;;
42829;-48;-464;736;437.4311;;
42865;-32;-352;528;437.4311;;
42881;-112;-336;480;437.4311;;
42897;-112;-336;480;437.3439;;
42909;-112;-384;384;437.3439;;
42922;-96;-384;320;437.4311;;
42936;-96;-384;320;437.4311;;
42954;-176;-384;352;437.4311;;
42969;-336;-368;256;437.3439;;
42982;-336;-368;256;437.3439;;
43021;-544;-352;320;437.6029;;
43037;-608;-400;304;437.5183;;
43053;-832;-432;288;437.5183;;
43065;-1040;-384;304;437.5183;;
43082;-1040;-384;304;437.5183;;
43101;-1008;-384;384;437.5183;;
43124;-944;-368;496;437.5183;;
43142;-1056;-224;592;437.4311;;
43160;-1120;-96;640;437.3439;;
43197;-1184;-144;496;437.3439;;
43209;-1072;-144;496;437.3439;;
43225;-1072;-144;496;437.4311;;
43244;-1024;-144;560;437.3439;;
43263;-864;-160;560;437.4311;;
43280;-864;-144;576;437.3439;;
43304;-944;-144;496;437.3439;;
43323;-992;-64;480;437.3439;;
43341;-976;32;480;437.4311;;
43373;-848;64;400;437.3439;;
43389;-848;64;400;437.4311;;
43405;-736;32;336;437.3439;;
43424;-704;16;288;437.4311;;
43442;-624;0;272;437.4311;;
43461;-576;-32;240;437.4311;;
43486;-480;-80;176;437.4311;;
43502;-432;-192;48;437.4311;;
43521;-512;-176;112;437.4311;;
43557;-512;-144;320;437.3439;;
43573;-512;-64;432;437.3439;;
43588;-624;-128;448;437.3439;;
43604;-832;-224;384;437.2567;;
43622;-1024;-304;336;437.2567;;
43641;-1104;-336;320;437.2567;;
43665;-1088;-352;336;437.1695;;
43682;-1120;-384;368;437.0823;;
43700;-1120;-384;368;437.0823;;
43737;-976;-288;496;436.9951;;
43750;-1040;-96;576;436.9951;;
43765;-1024;80;656;436.9951;;
43784;-1024;240;688;436.9951;;
43803;-1024;240;688;436.9951;;
43821;-1072;144;608;437.1695;;
43846;-992;0;368;437.2567;;
43862;-992;0;368;437.2567;;
43881;-928;128;528;437.2567;;
43913;-832;96;448;437.2567;;
43929;-736;128;304;437.2567;;
43944;-736;128;304;437.1695;;
43965;-784;144;208;437.1695;;
43984;-784;192;208;437.1695;;
44001;-672;144;176;437.1695;;
44024;-640;96;96;437.1695;;
44043;-656;64;80;437.1695;;
44061;-608;-16;32;437.2567;;
44097;-656;-64;96;437.2567;;
44109;-656;-64;96;437.2567;;
44121;-672;0;192;437.2567;;
44144;-624;16;288;437.1695;;
44162;-800;0;304;437.2567;;
44181;-992;16;288;437.1695;;
44205;-1040;64;336;437.2567;;
44222;-1104;80;384;437.2567;;
44240;-1088;112;352;437.1695;;
44276;-1136;80;224;437.0823;;
44290;-1088;272;256;437.0823;;
44305;-1264;272;288;437.0823;;
44325;-1296;352;224;437.0823;;
44342;-1184;352;320;437.0823;;
44361;-992;192;448;437.0823;;
44385;-928;208;480;437.0823;;
44404;-864;240;592;437.0823;;
44421;-864;240;592;437.0823;;
44458;-832;288;640;437.0823;;
44473;-896;272;560;437.0823;;
44489;-848;304;464;437.0823;;
44505;-816;320;352;437.2567;;
44522;-816;320;352;437.2567;;
44540;-784;336;288;437.2567;;
44564;-816;320;208;437.2567;;
44582;-672;224;176;437.3439;;
44600;-560;144;160;437.3439;;
44624;-560;128;176;437.3439;;
44657;-576;128;160;437.4311;;
44674;-640;128;208;437.4311;;
44689;-688;144;208;437.4311;;
44705;-688;144;208;437.4311;;
44721;-752;192;208;437.3439;;
44744;-880;208;192;437.4311;;
44763;-1008;240;192;437.4311;;
44780;-1120;272;240;437.3439;;
44804;-1072;272;272;437.2567;;
44837;-1024;256;288;437.3439;;
44852;-1024;256;288;437.3439;;
44866;-992;272;368;437.3439;;
44882;-976;368;480;437.3439;;
44901;-992;512;512;437.2567;;
44925;-848;672;624;437.2567;;
44943;-880;704;704;437.1695;;
44960;-1024;624;496;437.0823;;
44984;-1072;576;288;437.0823;;
45017;-992;656;272;437.1695;;
45032;-864;672;432;437.1695;;
45046;-800;528;416;437.1695;;
45062;-704;416;304;437.0823;;
45081;-656;400;256;437.0823;;
45105;-656;384;256;437.0823;;
45122;-560;352;224;437.0823;;
45140;-560;352;224;437.0823;;
45165;-432;208;48;437.0823;;
45201;-432;160;16;437.0823;;
45214;-448;208;16;437.0823;;
45229;-528;272;16;437.0823;;
45245;-656;288;32;437.0823;;
45261;-656;288;32;437.0823;;
45284;-832;240;32;437.1695;;
45303;-960;256;112;437.6029;;
45320;-1008;272;208;437.6029;;
45344;-1056;288;320;437.6029;;
45381;-992;224;352;437.3439;;
45396;-1056;272;416;437.3439;;
45414;-1152;368;560;437.3439;;
45429;-1392;304;512;437.3439;;
45445;-1392;304;512;437.2567;;
45464;-1424;272;416;437.2567;;
45483;-1312;224;496;437.3439;;
45500;-1120;240;544;437.3439;;
45525;-944;192;592;437.3439;;
45665;-688;-80;480;437.4311;;
45680;-608;-144;464;437.4311;;
45694;-608;-144;464;437.4311;;
45709;-464;-160;464;437.4311;;
45725;-272;-96;576;437.4311;;
45741;-256;-48;656;437.4311;;
45753;-256;-48;656;437.4311;;
45765;-256;-32;576;437.4311;;
45777;-256;-32;576;437.4311;;
45813;-192;-16;864;437.3439;;
45825;-240;-80;880;437.3439;;
45837;-240;-80;880;437.5183;;
45853;-304;-176;832;437.5183;;
45868;-288;-144;784;437.6029;;
45884;-272;16;1008;437.6029;;
45903;-192;80;1184;437.6029;;
45921;-192;80;1184;437.6029;;
45944;-96;112;1200;437.5183;;
45981;-160;128;1184;437.5183;;
45997;-48;256;1248;437.5183;;
46013;96;96;1200;437.5183;;
46029;112;-224;1232;437.5183;;
46041;112;-224;1232;437.5183;;
46064;112;-288;1248;437.5183;;
46083;32;-160;1120;437.5183;;
46101;-16;-160;992;437.5183;;
46125;32;-128;928;437.4311;;
46160;256;-96;832;437.4311;;
46174;176;-128;864;437.4311;;
46189;176;-128;864;437.4311;;
46205;96;-224;848;437.4311;;
46221;80;-224;816;437.4311;;
46244;96;-160;800;437.4311;;
46262;96;-128;736;437.4311;;
46280;144;-144;688;437.4311;;
46305;128;-208;624;437.4311;;
46323;64;-208;640;437.4311;;
46356;128;-288;736;437.6029;;
46370;128;-288;736;437.6029;;
46385;96;-288;848;437.69;;
46402;32;-304;864;437.6029;;
46425;-16;-272;976;437.69;;
46442;48;-256;1008;437.6029;;
46460;160;-304;976;437.6029;;
46484;208;-400;960;437.6029;;
46503;96;-464;992;437.6029;;
46537;16;-432;1104;437.6029;;
46553;16;-384;1120;437.6029;;
46569;80;-480;1168;437.6029;;
46581;192;-400;1152;437.6029;;
46605;256;-288;1056;437.6029;;
46622;304;-240;976;437.5183;;
46640;304;-240;976;437.5183;;
46664;256;-208;1024;437.4311;;
46682;256;-208;1024;437.5183;;
46721;272;-240;864;437.5183;;
46737;256;-192;848;437.4311;;
46749;224;-128;912;437.3439;;
46764;224;-128;912;437.3439;;
46784;288;-128;848;437.3439;;
46803;400;-80;864;437.3439;;
46821;384;-96;800;437.4311;;
46844;336;-32;768;437.5183;;
46863;288;-80;720;437.5183;;
46901;272;-224;736;437.5183;;
46917;176;-208;848;437.5183;;
46929;176;-208;848;437.5183;;
46941;48;-208;944;437.5183;;
46964;48;-192;1072;437.6029;;
46982;48;-192;1072;437.5183;;
47000;160;-208;1072;437.5183;;
47024;224;-240;1120;437.5183;;
47042;256;-208;1152;437.4311;;
47081;224;-80;1168;437.69;;
47097;240;-80;1104;437.69;;
47109;240;-80;1104;437.6029;;
47121;208;-208;1232;437.6029;;
47145;240;-240;1312;437.6029;;
47163;160;-176;1248;437.6029;;
47181;-16;-96;1104;437.6029;;
47204;-160;-32;1008;437.6029;;
47222;32;-48;896;437.6029;;
47241;272;-64;880;437.6029;;
47273;240;-80;848;437.6029;;
47289;0;-112;816;437.6029;;
47301;-96;-144;752;437.6029;;
47324;-16;-128;704;437.5183;;
47342;64;-128;640;437.7772;;
47361;64;-128;640;437.7772;;
47384;48;-112;576;437.7772;;
47402;48;-112;576;437.7772;;
47420;16;-144;544;437.7772;;
47457;112;-224;688;438.2977;;
47474;48;-272;736;438.2977;;
47489;-16;-288;768;438.2106;;
47505;-16;-288;768;438.2106;;
47523;-80;-320;848;438.0388;;
47541;-32;-368;880;438.0388;;
47564;16;-416;944;438.0388;;
47583;16;-464;928;437.8644;;
47600;-48;-464;976;437.8644;;
47637;16;-416;1248;437.5183;;
47649;16;-416;1248;437.5183;;
47661;176;-384;1408;437.6029;;
47684;192;-368;1408;437.4311;;
47703;48;-368;1392;437.4311;;
47721;32;-272;1280;437.5183;;
47744;112;-176;1200;437.3439;;
47763;208;-128;1104;437.2567;;
47780;272;-32;1200;437.3439;;
47817;80;64;1008;437.4311;;
47832;80;64;1008;437.5183;;
47846;16;80;848;437.2567;;
47864;-80;64;816;437.2567;;
47883;-128;32;704;437.2567;;
47901;80;80;528;437.3439;;
47926;112;96;496;437.4311;;
47943;32;160;432;437.4311;;
47961;96;128;464;437.3439;;
47984;80;48;416;437.4311;;
48021;64;96;368;437.4311;;
48037;64;96;368;437.1695;;
48053;16;208;448;437.0823;;
48069;16;240;512;437.0823;;
48085;112;288;512;437.0823;;
48105;96;352;528;436.9951;;
48122;96;352;528;437.0823;;
48140;-16;464;688;436.9951;;
48164;0;640;1072;436.9951;;
48182;0;640;1072;436.9951;;
48221;-160;656;1344;436.9951;;
48237;-352;608;1424;437.0823;;
48253;-368;768;1728;436.9951;;
48268;-240;608;1680;436.9951;;
48284;-240;608;1680;437.0823;;
48303;0;432;1440;437.0823;;
48321;-144;400;1376;437.0823;;
48344;-304;336;1200;437.0823;;
48362;-384;448;1024;437.0823;;
48401;-304;352;960;437.0823;;
48418;-208;272;960;437.0823;;
48435;-240;208;944;436.9951;;
48449;-240;208;944;436.9951;;
48465;-304;176;848;436.9951;;
48483;-352;208;832;436.9951;;
48500;-288;208;816;436.9105;;
48525;-160;160;752;437.1695;;
