Time (milliseconds),ax,ay,az,mx,my,mz,ts,alti
224562,960,-496,-64,-59850,6600,33600,224541,410.2315
224611,976,-528,-64,-59400,5700,32850,224589,411.0771
224664,960,-512,-48,-59850,6300,32400,224643,411.6927
224712,944,-480,-64,-59700,5850,33150,224691,411.0771
224778,976,-512,-64,-60000,6450,33150,224757,411.5632
224815,960,-496,-64,-59100,5850,33450,224793,411.3835
224863,960,-496,-64,-60750,6150,33300,224841,411.1404
224910,960,-496,-64,-60750,6300,33000,224889,410.7177
224964,976,-480,-48,-60150,5850,33450,224943,410.4746
225030,960,-496,-80,-60000,5400,33150,225008,410.538
225063,960,-496,-64,-59400,6150,32850,225040,411.3835
225114,944,-480,-96,-59400,6150,33300,225093,409.9858
225164,960,-496,-64,-60600,5400,33300,225141,411.6927
225211,944,-480,-80,-60750,6000,32550,225189,410.8471
225278,960,-480,-80,-60600,5700,33300,225257,411.2039
225312,960,-480,-64,-60450,5850,32850,225291,410.538
225360,976,-480,-64,-59700,6150,33000,225339,410.6543
225414,960,-512,-80,-59850,6150,33150,225393,410.7177
225482,944,-480,-64,-60600,6150,33750,225461,410.604
225514,960,-496,-80,-59400,5400,32850,225492,411.2699
225568,944,-496,-64,-59400,5250,32850,225543,411.8724
225613,944,-496,-64,-60600,6150,32700,225591,411.3835
225660,960,-496,-48,-60150,6600,33750,225639,410.8974
225727,976,-496,-64,-60150,6300,33000,225705,411.7429
225762,944,-496,-80,-59100,6150,33450,225741,411.3835
225812,960,-496,-48,-59400,6300,33600,225789,411.8724
225864,944,-480,-64,-60450,6300,33150,225843,411.3835
225912,976,-496,-64,-59850,5250,32400,225891,411.3835
226085,960,-512,-48,-59550,5850,34200,226064,410.8974
226119,944,-512,-48,-59250,6300,33300,226096,411.3835
226149,944,-496,-64,-60300,6000,33000,226128,411.0771
226181,960,-496,-64,-60750,6900,33900,226160,410.8974
226213,960,-480,-64,-59700,5850,33750,226192,410.6543
226281,944,-496,-80,-60000,6150,33450,226260,411.0771
226314,960,-480,-64,-59250,6150,32700,226292,410.7177
226347,960,-480,-64,-60300,5850,32100,226324,410.8974
226377,944,-496,-64,-60300,6000,33300,226356,410.4746
226445,960,-480,-80,-61050,6450,32700,226424,410.8974
226478,960,-496,-64,-60000,5850,32850,226456,411.1404
226512,944,-496,-80,-59850,6600,32850,226491,410.7811
226560,976,-480,-48,-59700,6750,33000,226539,410.7177
226614,960,-496,-64,-59850,5850,33300,226593,411.3835
226683,976,-496,-80,-60000,6900,33600,226661,410.8974
226713,960,-496,-64,-60450,6600,32700,226692,410.8974
226764,944,-496,-64,-60150,6150,33900,226743,411.0269
226812,944,-496,-48,-60300,5700,33600,226791,410.9608
226864,944,-512,-64,-60000,5400,33450,226839,411.2039
226930,960,-464,-64,-59400,6000,33600,226909,411.1404
226962,944,-480,-80,-60750,6300,33450,226941,411.2039
227010,960,-496,-80,-58800,6300,34500,226989,411.513
227064,960,-496,-64,-59550,6000,33900,227043,410.7177
227114,976,-464,-48,-59700,6600,32850,227091,410.8974
227160,960,-496,-96,-60450,6300,33600,227139,411.3835
227216,944,-512,-48,-60000,6450,32700,227193,409.7427
227262,960,-496,-64,-58500,5850,33900,227241,411.0269
227312,960,-496,-64,-59850,6300,33300,227289,411.8724
227377,960,-480,-64,-60000,6000,32700,227356,411.0269
227412,976,-496,-64,-60300,6600,32700,227391,412.3612
227460,944,-512,-48,-60300,6300,33750,227439,410.9608
227515,960,-496,-64,-59400,5550,33300,227493,411.513
227562,960,-496,-80,-60300,6750,33450,227541,410.538
227630,960,-496,-64,-58950,6000,32250,227608,410.4112
227664,944,-464,-64,-59700,7050,33450,227643,410.7177
227712,960,-496,-48,-58650,6000,32850,227691,410.7811
227760,944,-480,-64,-59250,5700,33600,227739,410.0492
227814,960,-496,-64,-59850,6300,33150,227793,411.513
227882,960,-512,-64,-60000,6300,33900,227861,410.7811
227913,928,-480,-80,-60150,5700,33000,227892,410.8974
227964,944,-496,-64,-60450,6600,33750,227943,410.2949
228012,960,-496,-64,-59550,6150,33150,227991,410.4746
228062,960,-512,-64,-60150,6300,33300,228040,411.2039
228131,944,-496,-64,-60000,6450,32850,228108,411.1404
228166,960,-496,-96,-59550,6000,33600,228141,410.4746
228210,944,-464,-112,-59250,5400,33450,228189,410.8974
228264,960,-496,-80,-60300,5850,33600,228243,411.4496
228329,960,-496,-64,-59850,6750,33000,228308,411.7561
228361,944,-496,-80,-59700,5250,33300,228340,411.3835
228414,960,-496,-64,-60300,5550,34050,228393,411.6927
228463,960,-480,-64,-60000,6150,32250,228441,410.7177
228510,944,-480,-64,-60000,6450,33450,228489,412.2449
228578,944,-496,-64,-59850,6600,32550,228556,410.0492
228613,976,-496,-64,-60150,5400,33150,228591,410.0492
228660,960,-480,-64,-59550,6150,33300,228639,410.2315
228714,976,-496,-80,-58950,5850,32550,228693,410.538
228763,976,-496,-64,-60150,6300,33900,228741,411.6927
228830,976,-480,-80,-59250,5850,33900,228809,411.4496
228864,960,-496,-96,-60300,6300,32550,228843,411.1404
228912,976,-480,-64,-60300,6000,31650,228891,411.2039
228960,960,-480,-80,-59850,5850,32700,228939,411.6927
229027,960,-480,-96,-59550,6300,33450,229005,410.8471
229062,960,-480,-80,-61350,6900,32850,229041,411.0269
229111,960,-480,-64,-59550,6900,32850,229089,411.7561
229164,944,-480,-64,-60150,6900,34050,229143,411.513
229212,960,-496,-80,-60300,6300,33600,229191,411.513
229277,976,-496,-80,-58950,5250,33300,229256,411.1404
229315,944,-480,-64,-58950,6150,32700,229293,411.0269
229362,960,-512,-64,-59700,6150,33750,229341,410.8471
229412,960,-480,-48,-59100,6600,33000,229389,411.513
229467,944,-496,-80,-59250,6750,33450,229443,411.7561
229536,976,-496,-80,-59850,6450,32850,229512,411.1404
229566,960,-496,-64,-59700,5700,33300,229544,410.7177
229614,960,-480,-64,-59700,6300,33900,229593,411.7561
229663,976,-496,-80,-60150,6000,34050,229641,409.9356
229710,944,-480,-64,-60300,6300,33000,229689,411.0269
229897,944,-480,-80,-60300,6000,34200,229876,411.986
229929,960,-464,-64,-59850,6000,34050,229908,412.052
229963,976,-512,-48,-59550,6150,32850,229940,411.2039
229993,944,-512,-80,-60150,6000,33900,229972,410.604
230025,944,-496,-48,-60300,6450,34800,230004,410.7811
230093,976,-512,-48,-59850,5850,33300,230072,410.8974
230125,928,-496,-48,-60300,6150,32850,230104,411.513
230157,960,-496,-80,-60300,6150,33600,230136,411.1404
230191,960,-512,-48,-59700,6450,33450,230168,410.7177
230257,960,-512,-64,-60000,5850,34050,230236,411.0269
230290,960,-496,-48,-59700,6300,33600,230268,410.4746
230321,944,-480,-64,-59850,6600,33150,230300,411.336
230364,944,-496,-80,-59850,6150,34500,230343,411.7561
230414,944,-480,-64,-60150,6900,33150,230392,411.0269
230483,960,-496,-64,-60150,6150,34200,230460,412.1815
230516,960,-496,-96,-60000,5700,33750,230493,411.3835
230562,960,-512,-80,-59850,6150,33450,230541,411.8724
230612,944,-496,-64,-60300,5850,33300,230589,411.4496
230664,944,-496,-64,-59700,5850,34350,230643,412.3612
230732,928,-496,-64,-58800,6000,33600,230709,411.2039
230764,960,-480,-48,-59850,6150,33750,230740,411.9358
230815,960,-480,-64,-59850,6750,33150,230793,410.7811
230862,960,-496,-64,-59850,6750,33150,230841,411.6292
230910,944,-496,-64,-60300,6450,33750,230889,410.1152
230978,976,-496,-96,-59850,6150,32550,230956,411.2039
231012,960,-496,-64,-60000,5850,33000,230991,410.0492
231060,944,-496,-64,-59850,6900,33300,231039,411.0269
231114,928,-496,-64,-59550,6600,33900,231093,411.2039
231182,944,-496,-64,-60000,5550,33150,231161,411.0269
231213,944,-480,-48,-59700,7200,33000,231192,411.0269
231264,944,-496,-64,-58650,5550,33900,231243,411.8724
231312,960,-496,-80,-60450,6150,33150,231291,410.6543
231360,960,-512,-64,-59850,6750,33600,231339,411.3835
231425,960,-496,-48,-60600,5700,33000,231404,411.3835
231464,976,-496,-64,-60300,6000,33150,231441,412.1815
231510,944,-480,-80,-59700,6300,32850,231489,411.513
231564,928,-496,-80,-59400,6150,34200,231543,411.3835
231612,960,-496,-64,-59850,5550,33300,231591,410.2949
231680,960,-496,-80,-59700,5700,34800,231657,411.2039
231714,960,-496,-80,-60450,6600,33450,231693,410.604
231762,960,-496,-64,-60450,6750,33600,231741,412.0018
231810,960,-496,-64,-60300,7050,33150,231789,411.0269
231865,960,-480,-64,-59400,6000,34200,231843,410.538
231934,944,-496,-48,-60300,6150,33150,231913,410.7177
231965,944,-496,-80,-59850,6300,33150,231944,411.9358
232016,960,-512,-64,-60450,6000,33600,231993,411.3835
232065,960,-480,-48,-59850,6000,33600,232041,411.3835
232133,960,-496,-80,-59550,6300,33450,232112,411.0269
232165,944,-480,-80,-59100,6900,33450,232144,410.538
232212,960,-496,-80,-60300,6000,32850,232191,411.0269
232260,960,-496,-80,-60000,6150,33600,232239,411.2039
232315,960,-480,-80,-60450,6300,33450,232293,411.6927
232381,960,-496,-64,-59550,6000,33000,232360,411.6927
232414,976,-496,-64,-60600,5850,33750,232392,411.0269
232464,960,-496,-64,-59850,5400,33600,232443,410.7177
232512,960,-496,-80,-60000,5850,33900,232491,411.0269
232560,944,-480,-48,-59400,6750,33600,232539,411.0771
232627,944,-496,-48,-60000,5550,32700,232604,411.8724
232662,960,-512,-64,-59700,5850,32700,232641,411.8724
232710,944,-496,-64,-59550,6450,33300,232689,411.2699
232765,960,-496,-48,-59400,5850,33150,232743,411.336
232812,944,-480,-64,-60000,6750,34050,232791,411.2699
232877,960,-496,-80,-59400,5700,33000,232856,411.0269
232914,976,-496,-112,-59700,5850,33750,232893,411.6927
232964,960,-496,-64,-59700,6000,33150,232941,410.6675
233010,960,-480,-64,-59850,5850,33000,232989,411.6927
233079,928,-496,-64,-60450,5700,33300,233056,411.6292
233113,944,-512,-80,-60150,6450,33900,233092,410.8974
233160,944,-496,-80,-59400,6300,33750,233139,411.6292
233214,960,-496,-80,-59700,5850,33150,233193,411.0269
233262,960,-480,-64,-59100,6750,34050,233241,411.6927
233330,960,-496,-80,-60000,5400,33150,233309,410.538
233367,944,-496,-64,-60000,6450,33450,233343,411.8724
233412,944,-480,-64,-60450,6150,33750,233390,411.6927
233460,944,-496,-64,-60150,6000,33000,233439,411.513
233516,960,-496,-64,-59550,6000,33450,233493,412.1815
233689,944,-480,-64,-60450,6300,34200,233668,411.1404
233721,960,-512,-64,-59250,5550,33450,233700,411.0269
233753,944,-480,-64,-59700,6150,32850,233732,411.4496
233785,960,-480,-64,-60450,6600,33450,233764,411.3835
233818,960,-496,-48,-60150,6000,33000,233796,410.7811
233885,960,-480,-64,-61350,6000,33600,233864,411.9358
233919,960,-496,-64,-60150,5550,33000,233896,411.2039
233949,960,-480,-80,-59550,5250,33750,233928,411.0269
233981,960,-496,-64,-59400,6450,34050,233960,411.1563
234049,960,-512,-80,-60750,7050,33600,234028,412.2449
234081,960,-512,-64,-61050,6450,32700,234060,411.0269
234114,976,-496,-64,-60300,5850,32700,234093,411.0269
234164,944,-496,-64,-60000,5850,33450,234141,411.4496
234210,960,-496,-64,-59700,5850,33900,234189,411.336
234280,960,-480,-48,-59400,6900,33600,234257,411.336
234312,960,-480,-64,-59850,6750,32850,234291,411.7561
234360,944,-480,-80,-59400,6900,34500,234339,410.4244
234415,960,-480,-64,-60300,6300,33450,234393,411.513
234462,960,-496,-32,-60150,5550,33150,234441,411.0269
234530,944,-480,-64,-60450,6600,33150,234509,410.8471
234564,976,-496,-80,-59400,5700,33900,234543,411.2699
234612,944,-496,-64,-60300,6000,33600,234591,411.1563
234663,944,-512,-48,-59400,6300,33300,234639,410.9766
234716,944,-496,-64,-59550,6750,33900,234693,410.0017
234781,960,-496,-80,-60600,6150,33150,234760,410.7336
234813,944,-480,-64,-59400,6600,32700,234792,411.1563
234864,960,-480,-80,-60450,6600,34050,234843,411.1563
234912,960,-496,-64,-60450,6300,34350,234891,411.3994
234978,944,-480,-80,-60150,6600,33600,234957,411.513
235014,960,-480,-32,-60300,6000,33450,234993,410.797
235063,944,-496,-80,-60150,6450,32700,235042,410.9766
235110,960,-496,-64,-59700,5850,33300,235089,411.336
235164,960,-480,-64,-59250,6750,34050,235143,411.0903
235229,960,-512,-96,-59700,5850,33900,235208,410.797
235262,944,-496,-80,-60600,6600,33150,235240,410.797
235314,944,-496,-80,-60000,5850,33150,235293,411.6425
235364,960,-480,-64,-59700,5700,33000,235341,411.0427
235410,960,-480,-64,-60000,7200,33450,235389,410.4244
235479,944,-480,-80,-59100,6600,33450,235456,411.8856
235512,976,-496,-80,-59850,6750,33450,235491,411.3994
235560,944,-528,-80,-60900,5850,33300,235539,410.6675
235614,960,-512,-48,-59400,6450,33450,235593,410.2447
235663,944,-496,-80,-60150,6000,33600,235641,411.0427
235730,960,-496,-48,-60000,7050,33450,235709,411.1563
235764,944,-496,-48,-59700,6300,33900,235743,410.9766
235812,976,-496,-64,-60300,6000,33900,235791,410.797
235860,944,-480,-80,-59100,6450,33600,235839,410.3081
235926,944,-480,-48,-59250,6150,33150,235905,411.0903
235965,976,-496,-64,-59850,5700,33000,235941,411.2197
236012,960,-496,-48,-59850,5100,32400,235989,410.4904
236064,960,-480,-80,-59550,5550,33300,236043,410.9766
236112,976,-480,-80,-60300,7350,34500,236091,411.1563
236177,976,-496,-80,-60600,6750,33300,236156,410.9106
236216,960,-496,-64,-59850,6150,33000,236193,412.0018
236262,960,-512,-64,-60000,6150,33300,236241,410.797
236312,944,-512,-80,-59100,6300,33450,236289,410.3081
236364,960,-512,-64,-60450,6600,32700,236343,410.4904
236431,976,-480,-48,-59550,5700,33300,236408,409.8219
236461,976,-512,-80,-60150,6600,33300,236440,410.4904
236515,960,-480,-80,-59850,6300,32700,236493,411.4655
236562,944,-480,-48,-60000,6900,33300,236541,410.797
236610,944,-496,-96,-59550,6600,32550,236589,410.5538
236678,976,-496,-80,-60900,5850,33300,236657,410.3081
236712,944,-496,-64,-59850,6300,33750,236691,410.9106
236760,944,-496,-64,-59550,6000,33150,236739,411.5289
236814,960,-480,-64,-59850,6300,33000,236793,410.9766
236882,944,-512,-80,-60150,5700,33150,236861,410.797
236913,944,-496,-64,-60300,6150,32550,236892,411.2858
236964,944,-464,-64,-59400,5850,33600,236943,410.4904
237012,960,-496,-64,-59100,7050,34200,236991,410.797
237060,960,-512,-64,-60300,6600,33600,237039,411.1563
237125,928,-480,-80,-60300,6150,32700,237104,410.9766
237164,960,-464,-96,-59400,6600,33750,237141,409.4653
237210,944,-480,-80,-59700,6300,33750,237189,410.3742
237268,928,-480,-64,-60750,6750,31800,237243,410.2447
237312,960,-496,-80,-59250,6000,33600,237290,411.5289
237497,960,-512,-96,-59700,6000,33300,237476,410.1813
237529,960,-480,-80,-59700,6150,33300,237508,410.3081
237561,960,-496,-96,-60000,5850,33000,237540,410.9766
237595,944,-512,-64,-59700,5700,33150,237572,411.1563
237625,960,-496,-64,-60300,5850,33450,237604,410.9766
237694,960,-512,-80,-59550,6150,33000,237672,410.065
237726,976,-496,-64,-59850,6450,33450,237704,410.0017
237757,976,-496,-64,-59400,5400,32850,237736,410.2447
237791,960,-480,-64,-59400,6750,33300,237768,409.5789
237857,960,-512,-80,-60000,6600,32400,237836,410.3081
237889,960,-512,-80,-60150,6450,32550,237868,410.2447
237921,960,-480,-80,-59700,5250,33750,237900,410.1311
237960,944,-496,-80,-60000,5700,33000,237939,410.797
238015,976,-464,-48,-60900,6600,33900,237993,410.6675
238082,960,-496,-64,-60600,6300,33600,238061,410.797
238113,960,-496,-64,-59700,6600,33000,238092,410.065
238164,960,-512,-80,-60150,6600,33000,238143,410.797
238212,960,-512,-64,-59850,6150,33000,238191,410.1311
238262,960,-480,-64,-59550,5850,33750,238240,409.8219
238330,960,-496,-48,-59400,6750,32700,238308,410.797
238364,944,-480,-80,-59700,6600,33450,238341,411.4655
238411,976,-480,-64,-59550,5550,33000,238389,410.065
238464,976,-496,-64,-60150,6000,32850,238443,411.5289
238512,928,-480,-64,-59550,6450,33750,238491,409.9514
238581,944,-480,-64,-59100,4950,33150,238557,411.3994
238614,960,-480,-80,-59400,6300,34500,238593,409.8219
238662,960,-512,-64,-60300,6300,33450,238641,411.0427
238710,976,-496,-48,-59700,5550,33600,238689,410.797
238764,960,-496,-48,-59700,6300,32400,238743,410.797
238812,960,-480,-64,-59100,6150,33300,238791,410.863
238860,928,-496,-48,-60000,5850,33450,238839,410.5538
238914,928,-528,-64,-59850,6150,33000,238893,410.5538
238962,960,-480,-64,-59850,6300,33600,238941,410.797
239030,960,-480,-64,-60600,6000,33000,239009,410.3081
239064,928,-512,-64,-58800,5700,32700,239043,410.797
239112,960,-496,-64,-60300,5850,32550,239091,410.3081
239160,960,-496,-32,-59100,6900,33900,239139,410.797
239215,944,-480,-64,-60150,6300,32700,239193,410.065
239282,944,-496,-48,-59250,6450,32850,239261,410.3081
239313,960,-480,-64,-60450,6900,33750,239292,411.772
239364,960,-512,-64,-59550,6450,33150,239343,411.2858
239412,944,-496,-64,-60000,6000,33300,239391,410.797
239460,928,-496,-48,-60000,6600,33450,239439,410.797
239527,928,-496,-64,-59100,6150,33450,239504,410.9766
239563,944,-480,-80,-59700,6000,34200,239541,410.065
239610,960,-496,-80,-60150,6450,34950,239589,410.3742
239664,976,-496,-48,-60450,6150,34500,239643,410.3742
239713,944,-496,-80,-59550,6600,33750,239691,410.797
239782,944,-480,-48,-60450,6450,33600,239761,410.4904
239814,944,-496,-64,-60300,6600,33300,239793,410.6173
239865,928,-512,-48,-59550,5700,33600,239841,411.772
239910,944,-496,-64,-59850,6150,34650,239889,410.5538
239979,960,-496,-48,-59550,5400,33900,239956,411.1563
240012,944,-496,-80,-60300,6150,33300,239991,410.3081
240060,960,-512,-64,-60000,5850,32400,240039,410.797
240114,960,-496,-80,-59550,6900,32850,240093,411.4655
240163,928,-512,-48,-59250,6000,34350,240141,409.8219
240230,960,-480,-64,-60150,5700,33450,240209,410.797
240264,944,-496,-64,-60150,5700,33750,240243,410.797
240312,928,-496,-80,-60150,6150,33750,240291,411.2858
240360,960,-480,-64,-59400,6150,34350,240339,411.2858
240414,944,-480,-80,-59550,5850,33600,240393,410.3742
240483,960,-496,-80,-59700,5250,33000,240460,411.0427
240515,944,-496,-48,-59700,6600,33000,240492,410.1972
240564,960,-512,-80,-59400,6450,33600,240543,410.3081
240612,960,-480,-80,-59550,6600,34050,240591,410.6173
240660,944,-496,-48,-60000,5850,33900,240639,410.6173
240726,944,-464,-48,-60000,6300,34200,240705,410.1813
240762,944,-480,-64,-60150,6000,33450,240741,409.9514
240810,960,-496,-64,-59400,6300,32550,240789,410.3742
240864,960,-496,-96,-60150,7050,32700,240843,411.772
240932,944,-512,-80,-60600,6900,33300,240909,410.1311
240961,976,-496,-64,-59550,6750,32550,240940,410.4403
241014,960,-480,-64,-59700,5850,32700,240993,410.797
241062,944,-480,-48,-59400,6150,32250,241041,411.0427
